open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,ignore
2026-08-04 14:55:00+00:00,64094.29,64193.54,64084.25,64128.72,36.72205,1785855599999,2355103.20668010,13504,18.80001000,1205595.10136780,0
2026-08-04 15:00:00+00:00,64128.73,64218.07,64128.73,64180.01,129.5799,1785855899999,8316771.24310680,18746,82.83706000,5316675.66713770,0
2026-08-04 15:05:00+00:00,64180.01,64180.01,64070.0,64070.0,76.22365,1785856199999,4888496.52181030,16017,48.10524000,3085362.76946020,0
2026-08-04 15:10:00+00:00,64070.0,64079.6,64000.0,64065.94,78.47965,1785856499999,5026317.28734060,14784,45.92872000,2941587.15514970,0
2026-08-04 15:15:00+00:00,64065.94,64066.0,64009.13,64012.65,44.49852,1785856799999,2849715.80867520,8821,25.87346000,1656896.15409920,0
2026-08-04 15:20:00+00:00,64012.66,64041.6,64002.67,64004.19,36.76404,1785857099999,2353734.81421550,7900,22.89181000,1465661.80617440,0
2026-08-04 15:25:00+00:00,64004.19,64034.62,63930.75,63953.13,28.48507,1785857399999,1822440.13905580,10084,12.18268000,779463.16976980,0
2026-08-04 15:30:00+00:00,63953.13,63962.0,63814.29,63854.67,73.54504,1785857699999,4699039.11775550,14815,22.99919000,1469506.95617470,0
2026-08-04 15:35:00+00:00,63854.67,63944.0,63816.0,63907.97,72.36458,1785857999999,4623337.80183790,15520,41.65653000,2661386.07109840,0
2026-08-04 15:40:00+00:00,63908.0,64126.55,63908.0,64126.54,85.1497,1785858299999,5450354.27673860,14574,57.97405000,3710269.66715560,0
2026-08-04 15:45:00+00:00,64126.54,64238.0,64088.0,64145.08,156.40262,1785858599999,10039246.64894040,23150,91.18943000,5853274.23355600,0
2026-08-04 15:50:00+00:00,64145.07,64227.6,64112.82,64160.0,64.16432,1785858899999,4117219.85015950,15557,37.53000000,2408121.37707780,0
2026-08-04 15:55:00+00:00,64159.99,64187.65,64125.14,64125.14,30.46071,1785859199999,1954165.63685270,8336,16.53422000,1060746.48176490,0
2026-08-04 16:00:00+00:00,64125.14,64130.0,64042.0,64044.0,42.21511,1785859499999,2705795.91372320,9484,15.95133000,1022262.60589670,0
2026-08-04 16:05:00+00:00,64043.99,64047.65,63970.0,64037.36,43.96148,1785859799999,2814322.59880010,12330,21.71983000,1390368.56966960,0
2026-08-04 16:10:00+00:00,64037.35,64090.0,64007.0,64033.59,38.80984,1785860099999,2485687.58578040,10589,21.17277000,1355927.10652450,0
2026-08-04 16:15:00+00:00,64033.6,64092.0,64008.0,64069.41,33.44335,1785860399999,2142360.24831430,11199,12.78852000,819181.01658800,0
2026-08-04 16:20:00+00:00,64069.42,64115.71,64038.0,64068.01,60.02937,1785860699999,3845724.31253790,10835,35.22196000,2256307.19209540,0
2026-08-04 16:25:00+00:00,64068.01,64099.99,64030.0,64032.0,24.72965,1785860999999,1584118.92110100,7178,11.17042000,715531.40621200,0
2026-08-04 16:30:00+00:00,64032.0,64060.41,64006.21,64022.54,24.69273,1785861299999,1581160.46962250,8535,10.66375000,682822.68173410,0
2026-08-04 16:35:00+00:00,64022.54,64032.0,63932.85,63976.0,40.54548,1785861599999,2594111.38613850,9243,21.44569000,1372027.48136150,0
2026-08-04 16:40:00+00:00,63976.0,63976.0,63897.22,63945.53,46.58891,1785861899999,2979059.97712270,9632,21.57393000,1379422.68880950,0
2026-08-04 16:45:00+00:00,63945.54,64007.88,63938.01,64007.87,38.66944,1785862199999,2473699.83277230,8517,22.63817000,1448215.76179350,0
2026-08-04 16:50:00+00:00,64007.87,64016.0,63910.03,63910.03,65.84198,1785862499999,4210049.71539140,9271,20.40820000,1304790.28856350,0
2026-08-04 16:55:00+00:00,63910.03,63967.06,63909.96,63950.93,86.87572,1785862799999,5554738.90824620,7507,39.13332000,2501889.27473360,0
2026-08-04 17:00:00+00:00,63950.94,64080.0,63950.93,64073.89,134.7183,1785863099999,8622397.89898740,17370,70.66514000,4521734.74720630,0
2026-08-04 17:05:00+00:00,64073.89,64184.0,64043.67,64128.33,103.32521,1785863399999,6623864.47921060,16092,61.02012000,3911834.13889990,0
2026-08-04 17:10:00+00:00,64128.32,64128.33,64053.3,64067.53,74.34254,1785863699999,4763753.95680160,8602,26.64301000,1707182.67606140,0
2026-08-04 17:15:00+00:00,64067.54,64086.59,64029.78,64040.0,30.9104,1785863999999,1980170.15222270,8389,15.74256000,1008462.58362160,0
2026-08-04 17:20:00+00:00,64040.0,64113.8,64030.44,64036.01,52.2459,1785864299999,3347785.86349990,10276,27.31553000,1750301.92291360,0
2026-08-04 17:25:00+00:00,64036.0,64176.58,64029.78,64156.71,107.78905,1785864599999,6911944.84330330,10463,94.17924000,6039592.36646150,0
2026-08-04 17:30:00+00:00,64156.72,64167.37,64102.11,64167.37,32.2359,1785864899999,2067495.29982520,13593,17.32313000,1111076.01948650,0
2026-08-04 17:35:00+00:00,64167.38,64178.83,64090.9,64136.78,27.97053,1785865199999,1794062.51694040,11433,13.44689000,862535.54088610,0
2026-08-04 17:40:00+00:00,64136.78,64150.0,64094.81,64094.81,24.91887,1785865499999,1598094.98897890,7188,10.40947000,667574.98692790,0
2026-08-04 17:45:00+00:00,64094.81,64100.77,63994.0,63994.01,44.12429,1785865799999,2826999.42029670,11267,17.40422000,1115104.69117320,0
2026-08-04 17:50:00+00:00,63994.01,63994.01,63892.0,63971.57,64.70547,1785866099999,4137409.16861410,15131,34.36033000,2197017.91224330,0
2026-08-04 17:55:00+00:00,63971.57,64004.8,63946.19,63972.09,22.48862,1785866399999,1438755.98332880,7651,10.92734000,699107.34147990,0
2026-08-04 18:00:00+00:00,63972.09,64084.01,63965.73,64066.0,26.08634,1785866699999,1670521.89322260,7997,17.15704000,1098660.05618860,0
2026-08-04 18:05:00+00:00,64066.01,64174.6,64066.0,64124.71,63.48385,1785866999999,4071737.33919120,11662,38.78907000,2487864.84195230,0
2026-08-04 18:10:00+00:00,64124.72,64220.0,64110.12,64219.99,41.12771,1785867299999,2638519.08582530,7744,31.30048000,2008164.81104530,0
2026-08-04 18:15:00+00:00,64219.99,64315.63,64200.0,64309.98,115.47888,1785867599999,7421521.10670510,20436,75.08645000,4825327.09902060,0
2026-08-04 18:20:00+00:00,64309.99,64399.99,64309.98,64379.29,121.17606,1785867899999,7798162.63723560,21169,81.66146000,5255132.23268360,0
2026-08-04 18:25:00+00:00,64379.29,64400.0,64330.76,64364.18,70.1283,1785868199999,4514400.87254000,15903,35.69138000,2297555.56767280,0
2026-08-04 18:30:00+00:00,64364.19,64400.0,64310.0,64313.05,70.94174,1785868499999,4565779.22627800,15557,40.48803000,2605900.04016400,0
2026-08-04 18:35:00+00:00,64313.05,64349.98,64261.46,64261.47,32.93654,1785868799999,2118196.88929640,11614,16.94846000,1090049.02462920,0
2026-08-04 18:40:00+00:00,64261.46,64296.34,64212.61,64296.34,38.38816,1785869099999,2466145.26897880,11517,20.46109000,1314518.33920550,0
2026-08-04 18:45:00+00:00,64296.34,64326.0,64273.84,64310.0,43.73052,1785869399999,2811961.78457660,10217,17.60290000,1131832.43812740,0
2026-08-04 18:50:00+00:00,64310.0,64312.74,64286.14,64311.9,38.89383,1785869699999,2501003.70266330,7255,17.23568000,1108284.61451370,0
2026-08-04 18:55:00+00:00,64311.9,64322.83,64286.69,64305.99,30.97479,1785869999999,1991729.77878410,7622,16.42221000,1055942.67268340,0
2026-08-04 19:00:00+00:00,64305.99,64332.6,64286.76,64330.85,37.11424,1785870299999,2386671.73441500,8953,21.81054000,1402509.55038100,0
2026-08-04 19:05:00+00:00,64330.84,64348.0,64301.27,64347.99,58.0613,1785870599999,3734736.64790510,8997,32.09779000,2064704.96730180,0
2026-08-04 19:10:00+00:00,64347.99,64371.04,64308.0,64350.18,48.95131,1785870899999,3149345.44830530,9613,26.45349000,1701916.53548270,0
2026-08-04 19:15:00+00:00,64350.18,64368.65,64317.09,64317.09,25.13967,1785871199999,1617427.59153370,7999,12.16286000,782511.23641900,0
2026-08-04 19:20:00+00:00,64317.09,64317.1,64265.48,64271.62,26.50658,1785871499999,1704163.79301330,5462,6.85131000,440483.50142880,0
2026-08-04 19:25:00+00:00,64271.61,64299.68,64271.61,64284.93,31.92465,1785871799999,2052273.93131720,4192,11.47468000,737607.01882560,0
2026-08-04 19:30:00+00:00,64284.93,64316.0,64277.41,64290.0,28.44045,1785872099999,1828503.36941280,9032,18.45786000,1186677.01694730,0
2026-08-04 19:35:00+00:00,64290.01,64390.57,64257.46,64303.99,77.66355,1785872399999,4995234.32364410,12285,48.54792000,3122316.45486180,0
2026-08-04 19:40:00+00:00,64303.99,64413.21,64286.0,64380.0,56.11331,1785872699999,3612549.06873400,9252,39.06767000,2515017.69411370,0
2026-08-04 19:45:00+00:00,64380.0,64392.0,64314.88,64329.98,37.08977,1785872999999,2386843.68490940,7466,16.46127000,1059211.35154820,0
2026-08-04 19:50:00+00:00,64329.99,64332.75,64292.45,64306.0,36.78785,1785873299999,2365963.74620250,5636,14.46846000,930455.11815590,0
2026-08-04 19:55:00+00:00,64305.99,64313.26,64193.57,64233.36,71.03116,1785873599999,4564669.70643660,8655,26.65438000,1712670.25975110,0
2026-08-04 20:00:00+00:00,64233.35,64247.4,64115.68,64150.01,101.57984,1785873899999,6518406.57513910,14388,43.47953000,2789621.90879710,0
2026-08-04 20:05:00+00:00,64150.01,64197.54,64149.35,64183.99,28.85875,1785874199999,1851925.74802010,5669,18.22288000,1169390.91070590,0
2026-08-04 20:10:00+00:00,64183.99,64184.0,64162.68,64175.52,7.84145,1785874499999,503186.00853700,2832,4.67434000,299940.97589640,0
2026-08-04 20:15:00+00:00,64175.52,64175.52,64001.68,64016.82,105.16089,1785874799999,6736621.54689610,18302,47.04068000,3012758.78042370,0
2026-08-04 20:20:00+00:00,64016.82,64126.14,64016.82,64119.71,24.34774,1785875099999,1560364.47335500,6697,13.32089000,853595.20384770,0
2026-08-04 20:25:00+00:00,64119.7,64131.1,64119.7,64124.33,24.74015,1785875399999,1586425.39703670,2611,13.29862000,852723.78099410,0
2026-08-04 20:30:00+00:00,64124.33,64223.03,64124.33,64183.3,37.36686,1785875699999,2398754.51838530,7529,23.68159000,1520103.29635510,0
2026-08-04 20:35:00+00:00,64183.29,64255.09,64183.29,64255.09,35.66098,1785875999999,2290619.42778890,5633,19.71384000,1266230.24654100,0
2026-08-04 20:40:00+00:00,64255.1,64420.0,64255.1,64392.01,130.24918,1785876299999,8383577.28190080,19051,75.55155000,4862628.35712180,0
2026-08-04 20:45:00+00:00,64392.0,64392.0,64344.31,64347.01,20.31352,1785876599999,1307269.41387780,6065,7.29025000,469130.23389320,0
2026-08-04 20:50:00+00:00,64347.01,64347.01,64304.61,64316.0,22.80968,1785876899999,1467259.90800210,5309,9.57773000,616047.34006480,0
2026-08-04 20:55:00+00:00,64316.01,64341.0,64316.0,64341.0,19.42334,1785877199999,1249585.02014930,2823,9.02310000,580487.89929270,0
2026-08-04 21:00:00+00:00,64341.0,64341.99,64280.0,64318.0,38.55103,1785877499999,2479350.43756760,7444,11.66880000,750411.60131310,0
2026-08-04 21:05:00+00:00,64318.0,64319.57,64308.01,64313.99,18.73924,1785877799999,1205178.61149600,2528,5.13776000,330418.07653170,0
2026-08-04 21:10:00+00:00,64314.0,64314.0,64200.29,64223.88,33.72599,1785878099999,2167003.85750540,6743,13.09983000,841538.14906140,0
2026-08-04 21:15:00+00:00,64223.88,64238.0,64202.01,64206.04,9.51472,1785878399999,611060.50023710,4141,4.60221000,295550.42709060,0
2026-08-04 21:20:00+00:00,64206.05,64285.25,64192.01,64273.99,24.60785,1785878699999,1580711.53642400,9280,12.00847000,771244.02574000,0
2026-08-04 21:25:00+00:00,64273.99,64284.0,64255.6,64255.6,4.28221,1785878999999,275211.97465200,1855,1.55961000,100235.72566070,0
2026-08-04 21:30:00+00:00,64255.6,64255.61,64208.44,64208.44,4.94587,1785879299999,317717.15533640,2774,1.09875000,70580.58420880,0
2026-08-04 21:35:00+00:00,64208.45,64240.0,64199.0,64235.99,12.60706,1785879599999,809716.69026140,4426,7.03945000,452103.26602130,0
2026-08-04 21:40:00+00:00,64236.0,64270.0,64223.02,64248.15,20.5589,1785879899999,1320910.67903620,4900,8.33413000,535364.24082260,0
2026-08-04 21:45:00+00:00,64248.14,64256.0,64202.0,64202.0,18.57419,1785880199999,1192933.54715470,7350,9.37573000,602097.27061380,0
2026-08-04 21:50:00+00:00,64202.01,64227.98,64176.79,64176.8,23.01234,1785880499999,1477498.79694320,7090,5.31143000,341033.47950100,0
2026-08-04 21:55:00+00:00,64176.8,64194.0,64175.52,64194.0,11.61668,1785880799999,745610.74327750,2401,6.53850000,419654.46193380,0
2026-08-04 22:00:00+00:00,64193.99,64201.99,64140.0,64201.99,25.94153,1785881099999,1664618.82984780,7501,14.28823000,916812.75604050,0
2026-08-04 22:05:00+00:00,64202.0,64226.9,64202.0,64212.0,13.57398,1785881399999,871646.64218540,4164,6.33343000,406692.58546340,0
2026-08-04 22:10:00+00:00,64212.0,64226.01,64212.0,64226.01,8.23417,1785881699999,528823.98042600,2265,2.85810000,183550.24187210,0
2026-08-04 22:15:00+00:00,64226.0,64232.0,64196.79,64210.01,11.63498,1785881999999,747162.11481160,3892,4.26664000,273965.41900300,0
2026-08-04 22:20:00+00:00,64210.01,64260.0,64171.55,64198.0,25.8642,1785882299999,1660850.40895740,5957,15.15090000,972847.33280260,0
2026-08-04 22:25:00+00:00,64198.01,64265.67,64198.0,64259.67,17.78431,1785882599999,1142331.33771020,4368,7.84145000,503677.41520950,0
2026-08-04 22:30:00+00:00,64259.68,64293.91,64253.04,64255.98,24.4771,1785882899999,1573105.19701490,4459,9.49435000,610127.23786580,0
2026-08-04 22:35:00+00:00,64255.97,64255.98,64232.11,64234.68,7.61707,1785883199999,489363.02455830,1483,3.25233000,208945.35293300,0
2026-08-04 22:40:00+00:00,64234.69,64234.69,64215.96,64216.01,6.81317,1785883499999,437570.14695820,1981,1.37875000,88549.94446540,0
2026-08-04 22:45:00+00:00,64216.01,64222.63,64199.99,64199.99,7.23323,1785883799999,464481.89660550,2231,2.88827000,185478.56000100,0
2026-08-04 22:50:00+00:00,64200.0,64218.67,64176.93,64209.23,14.93691,1785884099999,958855.83440200,3542,8.18904000,525671.32270780,0
2026-08-04 22:55:00+00:00,64209.23,64270.62,64209.22,64270.61,17.42169,1785884399999,1119302.43810690,3083,11.24128000,722125.31612640,0
2026-08-04 23:00:00+00:00,64270.62,64275.28,64213.31,64244.97,20.23664,1785884699999,1299941.18325520,6353,10.16802000,653096.40001420,0
2026-08-04 23:05:00+00:00,64244.98,64474.92,64244.98,64397.06,93.09406,1785884999999,5994399.02717170,14818,62.58916000,4030197.24895590,0
2026-08-04 23:10:00+00:00,64397.07,64429.3,64381.59,64425.99,19.7421,1785885299999,1271499.08637370,5437,10.02535000,645663.44822290,0
2026-08-04 23:15:00+00:00,64425.99,64549.16,64404.75,64497.05,189.189,1785885599999,12201280.42505760,21601,147.70850000,9526131.61223100,0
2026-08-04 23:20:00+00:00,64497.06,64497.06,64327.48,64327.48,52.8025,1785885899999,3402438.19562530,11296,31.94085000,2057976.28456800,0
2026-08-04 23:25:00+00:00,64327.48,64327.48,64175.52,64175.52,38.27319,1785886199999,2459063.93993300,10738,19.48891000,1252152.50555850,0
2026-08-04 23:30:00+00:00,64175.53,64228.44,64153.78,64184.0,43.10828,1785886499999,2766846.32272070,8009,24.33928000,1562045.26459910,0
2026-08-04 23:35:00+00:00,64184.0,64203.13,64144.69,64170.0,17.5747,1785886799999,1127834.62779630,5226,7.92912000,508811.46386170,0
2026-08-04 23:40:00+00:00,64170.0,64263.62,64169.99,64214.9,19.67716,1785887099999,1263858.01179960,6918,11.51318000,739453.65134420,0
2026-08-04 23:45:00+00:00,64214.9,64223.68,64160.86,64160.87,9.75367,1785887399999,626123.25008300,4496,3.58652000,230232.76939290,0
2026-08-04 23:50:00+00:00,64160.87,64164.01,64124.33,64132.0,33.20021,1785887699999,2129578.92045510,5534,18.57124000,1191167.60014600,0
2026-08-04 23:55:00+00:00,64132.0,64132.0,64081.26,64106.56,15.26292,1785887999999,978418.39958940,3778,4.06685000,260677.92391980,0
2026-08-05 00:00:00+00:00,64106.55,64106.56,64056.0,64075.79,39.14658,1785888299999,2508336.29241250,8663,7.23273000,463476.99715990,0
2026-08-05 00:05:00+00:00,64075.78,64084.0,64017.3,64023.77,43.92915,1785888599999,2813496.65311190,7096,17.84873000,1143276.23757070,0
2026-08-05 00:10:00+00:00,64023.77,64046.65,64018.0,64036.0,27.63286,1785888899999,1769465.03621970,6851,6.38612000,408912.98882930,0
2026-08-05 00:15:00+00:00,64036.0,64041.27,64008.65,64028.82,25.83141,1785889199999,1653811.91814570,6677,10.29833000,659319.71264870,0
2026-08-05 00:20:00+00:00,64028.82,64044.0,64008.68,64044.0,67.90027,1785889499999,4347398.84329600,6108,45.88492000,2937937.59642030,0
2026-08-05 00:25:00+00:00,64043.99,64068.0,64009.48,64068.0,101.6279,1785889799999,6508147.97405450,5927,64.36826000,4121975.80829710,0
2026-08-05 00:30:00+00:00,64068.0,64142.8,64068.0,64126.0,43.09693,1785890099999,2762701.29739000,6372,31.58594000,2024652.51613130,0
2026-08-05 00:35:00+00:00,64126.01,64193.25,64104.59,64112.14,67.32301,1785890399999,4318035.21061030,10285,23.95933000,1536949.41541670,0
2026-08-05 00:40:00+00:00,64112.14,64112.15,64024.0,64072.0,32.85713,1785890699999,2104619.26261640,9552,12.13159000,776915.14949180,0
2026-08-05 00:45:00+00:00,64072.0,64072.0,63999.0,63999.01,54.83428,1785890999999,3510849.58428700,7570,16.30037000,1043753.82806920,0
2026-08-05 00:50:00+00:00,63999.01,64040.02,63978.44,63994.0,51.89363,1785891299999,3321286.00419230,7367,18.47325000,1182249.43954870,0
2026-08-05 00:55:00+00:00,63994.01,64029.64,63987.99,63988.0,93.71284,1785891599999,5997025.91720360,4940,72.99171000,4670849.11344670,0
2026-08-05 01:00:00+00:00,63988.0,64005.86,63950.0,63980.0,62.38969,1785891899999,3991505.30386070,8663,36.76682000,2352164.00330040,0
2026-08-05 01:05:00+00:00,63980.0,64023.88,63977.43,64016.0,29.30944,1785892199999,1875711.63498750,5514,17.51322000,1120711.81737650,0
2026-08-05 01:10:00+00:00,64016.0,64028.93,64003.79,64010.0,18.96735,1785892499999,1214212.09591610,3310,9.99961000,640123.89972520,0
2026-08-05 01:15:00+00:00,64010.0,64010.01,63954.18,64003.67,37.65355,1785892799999,2408915.22092740,7243,18.66550000,1194035.54939010,0
2026-08-05 01:20:00+00:00,64003.68,64118.64,64003.67,64108.0,38.49811,1785893099999,2467291.80291980,8657,21.81451000,1397977.65384870,0
2026-08-05 01:25:00+00:00,64108.0,64112.69,64040.39,64112.69,20.71372,1785893399999,1327204.73283810,5524,9.33292000,597953.66463800,0
2026-08-05 01:30:00+00:00,64112.68,64185.56,64112.68,64162.2,48.97237,1785893699999,3141888.89421010,7136,31.29998000,2008052.58717440,0
2026-08-05 01:35:00+00:00,64162.21,64265.56,64152.06,64265.56,27.20623,1785893999999,1746176.03370440,6438,16.53673000,1061493.68878160,0
2026-08-05 01:40:00+00:00,64265.57,64298.34,64182.04,64182.04,41.26979,1785894299999,2651257.22149350,8638,19.64671000,1262290.52230400,0
2026-08-05 01:45:00+00:00,64182.04,64273.95,64182.03,64273.94,20.97931,1785894599999,1347595.97336550,4760,15.53629000,998003.84898860,0
2026-08-05 01:50:00+00:00,64273.95,64342.21,64270.19,64312.04,23.88097,1785894899999,1535672.89923610,6919,14.75357000,948724.15592980,0
2026-08-05 01:55:00+00:00,64312.04,64346.0,64312.03,64333.84,23.18685,1785895199999,1491596.21353550,5923,12.36736000,795547.46306870,0
2026-08-05 02:00:00+00:00,64333.85,64494.0,64333.85,64441.57,54.51589,1785895499999,3510900.92359600,10652,32.96652000,2123117.25772110,0
2026-08-05 02:05:00+00:00,64441.56,64462.0,64394.55,64450.38,44.22044,1785895799999,2849028.73383810,13618,26.20776000,1688359.07915180,0
2026-08-05 02:10:00+00:00,64450.39,64504.0,64402.87,64460.13,85.64516,1785896099999,5520705.33517210,19129,34.11002000,2198832.11417500,0
2026-08-05 02:15:00+00:00,64460.14,64460.14,64325.84,64343.65,62.04464,1785896399999,3994548.92478190,12659,26.40411000,1700000.14290520,0
2026-08-05 02:20:00+00:00,64343.66,64430.0,64322.59,64415.95,49.17027,1785896699999,3165308.03913200,10477,27.08673000,1743551.74008460,0
2026-08-05 02:25:00+00:00,64415.95,64486.0,64415.95,64420.08,58.78382,1785896999999,3788780.46123340,9722,36.36021000,2343295.45424910,0
2026-08-05 02:30:00+00:00,64420.09,64483.99,64412.56,64483.99,21.1995,1785897299999,1366132.77850170,5797,12.95908000,835151.86891320,0
2026-08-05 02:35:00+00:00,64483.99,64484.0,64420.81,64425.32,52.48128,1785897599999,3382261.63032880,7923,29.05331000,1872320.09764980,0
2026-08-05 02:40:00+00:00,64425.32,64446.0,64421.0,64433.06,33.17405,1785897899999,2137508.63977890,6911,12.47713000,803881.11307560,0
2026-08-05 02:45:00+00:00,64433.16,64438.0,64410.0,64427.99,33.18303,1785898199999,2137731.93560370,7940,13.89049000,894798.96792490,0
2026-08-05 02:50:00+00:00,64428.0,64449.99,64400.01,64439.66,44.25847,1785898499999,2851096.52193370,7032,28.57707000,1840816.36103720,0
2026-08-05 02:55:00+00:00,64439.65,64439.66,64367.21,64368.26,24.04399,1785898799999,1548715.35514320,3950,12.40130000,798769.70941100,0
2026-08-05 03:00:00+00:00,64368.27,64436.0,64368.26,64393.27,19.54464,1785899099999,1258794.88048740,7056,9.24332000,595280.46865730,0
2026-08-05 03:05:00+00:00,64393.27,64446.0,64373.03,64392.0,18.3274,1785899399999,1180430.11466160,5749,8.18915000,527391.77763710,0
2026-08-05 03:10:00+00:00,64391.99,64411.14,64352.99,64353.0,20.99416,1785899699999,1351728.37908730,4725,9.02796000,581302.87932190,0
2026-08-05 03:15:00+00:00,64353.0,64356.0,64120.0,64130.91,72.2045,1785899999999,4639907.05441890,9488,11.02503000,708295.84631840,0
2026-08-05 03:20:00+00:00,64130.91,64173.36,64064.01,64119.05,97.53462,1785900299999,6252974.35098080,15315,48.37354000,3100927.33315750,0
2026-08-05 03:25:00+00:00,64119.05,64126.98,64062.0,64062.22,62.94261,1785900599999,4033916.70025480,11074,37.49600000,2402857.61562450,0
2026-08-05 03:30:00+00:00,64062.22,64120.53,64046.0,64120.0,60.69898,1785900899999,3890810.44011140,9214,41.86817000,2683820.84596360,0
2026-08-05 03:35:00+00:00,64119.99,64161.74,64105.0,64146.01,17.14612,1785901199999,1099807.11580360,7642,9.40141000,603046.46618600,0
2026-08-05 03:40:00+00:00,64146.01,64172.0,64127.63,64139.99,27.74594,1785901499999,1779828.18192680,6945,9.84870000,631719.02531600,0
2026-08-05 03:45:00+00:00,64139.99,64171.06,64139.64,64169.14,20.8075,1785901799999,1335009.21996970,4234,14.92995000,957916.82421010,0
2026-08-05 03:50:00+00:00,64169.15,64185.99,64140.44,64175.59,9.99107,1785902099999,641131.36200100,5884,4.17445000,267845.84501640,0
2026-08-05 03:55:00+00:00,64175.58,64188.72,64164.0,64183.27,17.80097,1785902399999,1142351.35864110,4552,9.13230000,586034.45514080,0
